,Price
2017-04-11,1919.25
2017-04-12,1896.25
2017-04-13,1907.0
2017-04-14,1899.125
2017-04-15,1899.125
2017-04-16,1899.125
2017-04-17,1899.125
2017-04-18,1891.25
2017-04-19,1903.0
2017-04-20,1943.75
2017-04-21,1934.0
2017-04-22,1940.0
2017-04-23,1940.0
2017-04-24,1946.0
2017-04-25,1963.25
2017-04-26,1964.75
2017-04-27,1924.0
2017-04-28,1911.25
2017-04-29,1920.0
2017-04-30,1920.0
2017-05-01,1920.0
2017-05-02,1928.75
2017-05-03,1923.0
2017-05-04,1911.5
2017-05-05,1902.0
2017-05-06,1890.0
2017-05-07,1890.0
2017-05-08,1878.0
2017-05-09,1868.5
2017-05-10,1863.5
2017-05-11,1873.5
2017-05-12,1889.25
2017-05-13,1895.75
2017-05-14,1895.75
2017-05-15,1902.25
2017-05-16,1923.0
2017-05-17,1925.25
2017-05-18,1923.75
2017-05-19,1944.5
2017-05-20,1941.5
2017-05-21,1941.5
2017-05-22,1938.5
2017-05-23,1943.75
2017-05-24,1945.5
2017-05-25,1960.75
2017-05-26,1951.5
2017-05-27,1938.5
2017-05-28,1938.5
2017-05-29,1938.5
2017-05-30,1925.5
2017-05-31,1927.75
2017-06-01,1926.5
2017-06-02,1930.0
2017-06-03,1915.75
2017-06-04,1915.75
2017-06-05,1901.5
2017-06-06,1899.5
2017-06-07,1904.25
2017-06-08,1901.0
2017-06-09,1905.0
2017-06-10,1895.5
2017-06-11,1895.5
2017-06-12,1886.0
2017-06-13,1885.75
2017-06-14,1879.0
2017-06-15,1867.75
2017-06-16,1863.0
2017-06-17,1872.375
2017-06-18,1872.375
2017-06-19,1881.75
2017-06-20,1886.5
2017-06-21,1867.25
2017-06-22,1870.5
2017-06-23,1865.5
2017-06-24,1863.75
2017-06-25,1863.75
2017-06-26,1862.0
2017-06-27,1883.5
2017-06-28,1896.5
2017-06-29,1915.75
2017-06-30,1919.5
2017-07-01,1923.125
2017-07-02,1923.125
2017-07-03,1926.75
2017-07-04,1927.75
2017-07-05,1928.5
2017-07-06,1943.75
2017-07-07,1929.75
2017-07-08,1912.375
2017-07-09,1912.375
2017-07-10,1895.0
2017-07-11,1897.5
2017-07-12,1886.25
2017-07-13,1920.25
2017-07-14,1923.75
2017-07-15,1918.5
2017-07-16,1918.5
2017-07-17,1913.25
2017-07-18,1931.0
2017-07-19,1920.25
2017-07-20,1917.0
2017-07-21,1915.25
2017-07-22,1913.375
2017-07-23,1913.375
2017-07-24,1911.5
2017-07-25,1929.25
2017-07-26,1941.0
2017-07-27,1936.5
2017-07-28,1904.5
2017-07-29,1909.625
2017-07-30,1909.625
2017-07-31,1914.75
2017-08-01,1903.75
2017-08-02,1922.5
2017-08-03,1912.75
2017-08-04,1907.0
2017-08-05,1933.5
2017-08-06,1933.5
2017-08-07,1960.0
2017-08-08,2026.5
2017-08-09,2024.25
2017-08-10,2033.75
2017-08-11,2040.0
2017-08-12,2029.375
2017-08-13,2029.375
2017-08-14,2018.75
2017-08-15,2049.0
2017-08-16,2094.25
2017-08-17,2076.25
2017-08-18,2062.25
2017-08-19,2071.25
2017-08-20,2071.25
2017-08-21,2080.25
2017-08-22,2074.25
